"ccode" "year" "country" "accode" "polity" "years" "herf" "herftot" "herfopp" "oppvote" "frac" "pr" "system" "LJI" "post.sd" "vol" "contest" "colonial"
"180" 95 2000 "Panama" "PAN" 9 11 0.586805522441864 NA 0.545495688915253 66.0999984741211 0.70382297039032 "1" "0" 0.4478 0.0529 NA 1.45048920608635 "2. Spanish"
"181" 95 2001 "Panama" "PAN" 9 12 0.586805522441864 NA 0.545495688915253 66.0999984741211 0.70382297039032 "1" "0" 0.4326 0.0535 NA NA "2. Spanish"
"182" 95 2002 "Panama" "PAN" 9 13 0.586805522441864 NA 0.545495688915253 66.0999984741211 0.70382297039032 "1" "0" 0.4261 0.0542 NA NA "2. Spanish"
"183" 95 2003 "Panama" "PAN" 9 14 0.586805522441864 NA 0.545495688915253 66.0999984741211 0.70382297039032 "1" "0" 0.4231 0.0532 NA NA "2. Spanish"
"184" 95 2004 "Panama" "PAN" 9 15 0.586805522441864 NA 0.545495688915253 66.0999984741211 0.70382297039032 "1" "0" 0.4225 0.0522 NA NA "2. Spanish"
"185" 95 2005 "Panama" "PAN" 9 16 0.954570055007935 NA 0.288163274526596 45.7600021362305 0.660339653491974 "1" "0" 0.4242 0.0561 NA NA "2. Spanish"
"186" 95 2006 "Panama" "PAN" 9 17 0.954570055007935 NA 0.288163274526596 45.7600021362305 0.660339653491974 "1" "0" 0.4332 0.0584 NA NA "2. Spanish"
"187" 95 2007 "Panama" "PAN" 9 18 0.954570055007935 NA 0.288163274526596 45.7600021362305 0.660339653491974 "1" "0" 0.4465 0.0605 NA NA "2. Spanish"
"188" 95 2008 "Panama" "PAN" 9 19 0.954570055007935 NA 0.288163274526596 45.7600021362305 0.660339653491974 "1" "0" 0.4415 0.0679 NA NA "2. Spanish"
"189" 95 2009 "Panama" "PAN" 9 20 0.954570055007935 NA 0.288163274526596 45.7600021362305 0.660339653491974 "1" "0" 0.4168 0.0874 NA NA "2. Spanish"
"190" 100 1975 "Colombia" "COL" 8 18 1 NA 0.66555380821228 44.1399993896484 0.551072716712952 "1" "0" 0.507 0.0264 NA 1.09412845008924 "2. Spanish"
"191" 100 1976 "Colombia" "COL" 8 19 1 NA 0.66555380821228 44.1399993896484 0.551072716712952 "1" "0" 0.5061 0.0262 NA 1.08287034207955 "2. Spanish"
"192" 100 1977 "Colombia" "COL" 8 20 1 NA 0.66555380821228 44.1399993896484 0.551072716712952 "1" "0" 0.506 0.0254 NA 1.06829322350128 "2. Spanish"
"193" 100 1978 "Colombia" "COL" 8 21 1 NA 0.66555380821228 44.1399993896484 0.551072716712952 "1" "0" 0.5057 0.0253 NA 1.11106113038793 "2. Spanish"
"194" 100 1979 "Colombia" "COL" 8 22 0.507652223110199 NA 1 12.0900001525879 0.51951676607132 "1" "0" 0.5056 0.0255 NA 1.12331219998442 "2. Spanish"
"195" 100 1980 "Colombia" "COL" 8 23 0.507652223110199 NA 1 12.0900001525879 0.51951676607132 "1" "0" 0.5052 0.0245 NA 1.12207073704934 "2. Spanish"
"196" 100 1981 "Colombia" "COL" 8 24 0.507652223110199 NA 1 12.0900001525879 0.51951676607132 "1" "0" 0.5053 0.0245 NA 1.1244629486192 "2. Spanish"
"197" 100 1982 "Colombia" "COL" 8 25 0.507652223110199 NA 1 12.0900001525879 0.51951676607132 "1" "0" 0.5052 0.0237 NA 1.16456153536222 "2. Spanish"
"198" 100 1983 "Colombia" "COL" 8 26 0.511478424072266 NA 1 3.77999997138977 0.496116936206818 "1" "0" 0.5053 0.023 NA 1.16180332845301 "2. Spanish"
"199" 100 1984 "Colombia" "COL" 8 27 0.511478424072266 NA 1 3.77999997138977 0.496116936206818 "1" "0" 0.505 0.0227 NA 1.1226868172803 "2. Spanish"
"200" 100 1985 "Colombia" "COL" 8 28 0.511478424072266 NA 1 3.77999997138977 0.496116936206818 "1" "0" 0.5049 0.022 NA 1.1532019776043 "2. Spanish"
"201" 100 1986 "Colombia" "COL" 8 29 0.511478424072266 NA 1 3.77999997138977 0.496116936206818 "1" "0" 0.505 0.0215 NA 1.18458471954393 "2. Spanish"
"202" 100 1987 "Colombia" "COL" 8 30 1 NA 0.701254963874817 45.7600021362305 0.576823532581329 "1" "0" 0.5049 0.0216 NA 1.14408798296486 "2. Spanish"
"203" 100 1988 "Colombia" "COL" 8 31 1 NA 0.701254963874817 45.7600021362305 0.576823532581329 "1" "0" 0.5049 0.0212 NA 1.16963017928213 "2. Spanish"
"204" 100 1989 "Colombia" "COL" 8 32 1 NA 0.701254963874817 45.7600021362305 0.576823532581329 "1" "0" 0.5044 0.0211 NA 1.01232998218197 "2. Spanish"
"205" 100 1990 "Colombia" "COL" 8 33 1 NA 0.701254963874817 45.7600021362305 0.576823532581329 "1" "0" 0.504 0.0207 NA 0.878693440048767 "2. Spanish"
"206" 100 1991 "Colombia" "COL" 9 34 0.524068236351013 NA 0.0666666701436043 0 0.55552065372467 "1" "0" 0.5037 0.0207 NA 1.36863162332756 "2. Spanish"
"207" 100 1992 "Colombia" "COL" 9 35 0.608113408088684 NA 0.153351694345474 0 0.63221538066864 "1" "0" 0.5032 0.0206 NA 1.35461899932342 "2. Spanish"
"208" 100 1993 "Colombia" "COL" 9 36 0.608113408088684 NA 0.153351694345474 0 0.63221538066864 "1" "0" 0.5025 0.0212 NA 1.19005560378052 "2. Spanish"
"209" 100 1994 "Colombia" "COL" 9 37 0.608113408088684 NA 0.153351694345474 0 0.63221538066864 "1" "0" 0.5025 0.0208 NA 1.13737796749258 "2. Spanish"
"210" 100 1995 "Colombia" "COL" 7 38 0.525897741317749 NA 0.0859375 0 0.576164543628693 "1" "0" 0.5017 0.0211 NA 0.947122705920375 "2. Spanish"
"211" 100 1996 "Colombia" "COL" 7 39 0.525897741317749 NA 0.0859375 0 0.576164543628693 "1" "0" 0.5004 0.021 NA 0.959309783100126 "2. Spanish"
"212" 100 1997 "Colombia" "COL" 7 40 0.525897741317749 NA 0.0859375 0 0.576164543628693 "1" "0" 0.4986 0.0204 NA 0.986261057519535 "2. Spanish"
"213" 100 1998 "Colombia" "COL" 7 41 0.525897741317749 NA 0.0859375 0 0.576164543628693 "1" "0" 0.4977 0.0215 NA 0.911344820205398 "2. Spanish"
"214" 100 1999 "Colombia" "COL" 7 42 1 NA 1 52.2000007629395 0.699999988079071 "1" "0" 0.4957 0.0224 NA 0.938706435497651 "2. Spanish"
"215" 100 2000 "Colombia" "COL" 7 43 1 NA 1 52.2000007629395 0.699999988079071 "1" "0" 0.4928 0.0233 NA 1.02062446381753 "2. Spanish"
"216" 100 2001 "Colombia" "COL" 7 44 1 NA 1 52.2000007629395 0.699999988079071 "1" "0" 0.4903 0.0244 NA NA "2. Spanish"
"217" 100 2002 "Colombia" "COL" 7 45 1 NA 1 52.2000007629395 0.699999988079071 "1" "0" 0.4875 0.0258 NA NA "2. Spanish"
"218" 100 2003 "Colombia" "COL" 7 46 0.430765599012375 NA NA 0 0.862034142017365 "1" "0" 0.4851 0.0286 NA NA "2. Spanish"
"219" 100 2004 "Colombia" "COL" 7 47 0.430765599012375 NA NA 0 0.862034142017365 "1" "0" 0.4825 0.0308 NA NA "2. Spanish"
"220" 100 2005 "Colombia" "COL" 7 48 0.430765599012375 NA NA 0 0.862034142017365 "1" "0" 0.48 0.0326 NA NA "2. Spanish"
"221" 100 2006 "Colombia" "COL" 7 49 0.430765599012375 NA NA 0 0.862034142017365 "1" "0" 0.4781 0.0345 NA NA "2. Spanish"
"222" 100 2007 "Colombia" "COL" 7 50 0.249418273568153 NA 0.722222208976746 25.560001373291 0.87531703710556 "1" "0" 0.476 0.0368 NA NA "2. Spanish"
"223" 100 2008 "Colombia" "COL" 7 51 0.249418273568153 NA 0.722222208976746 25.560001373291 0.87531703710556 "1" "0" 0.4736 0.0395 NA NA "2. Spanish"
"224" 100 2009 "Colombia" "COL" 7 52 0.249418273568153 NA 0.722222208976746 25.560001373291 0.87531703710556 "1" "0" 0.4722 0.0429 NA NA "2. Spanish"
"225" 101 1975 "Venezuela" "VEN" 9 6 1 NA 0.480839520692825 60.7000007629395 0.615324974060059 "1" "0" 0.5581 0.0369 NA 1.28207584011044 "2. Spanish"
"226" 101 1976 "Venezuela" "VEN" 9 7 1 NA 0.480839520692825 60.7000007629395 0.615324974060059 "1" "0" 0.5592 0.038 NA 1.33793033795141 "2. Spanish"
"227" 101 1977 "Venezuela" "VEN" 9 8 1 NA 0.480839520692825 60.7000007629395 0.615324974060059 "1" "0" 0.5583 0.0368 NA 1.32381212168086 "2. Spanish"
"228" 101 1978 "Venezuela" "VEN" 9 9 1 NA 0.480839520692825 60.7000007629395 0.615324974060059 "1" "0" 0.5579 0.0358 NA 1.43762223538332 "2. Spanish"
"229" 101 1979 "Venezuela" "VEN" 9 10 1 NA 0.806315779685974 0 0.554853975772858 "1" "0" 0.5573 0.0367 NA 1.43973605355649 "2. Spanish"
"230" 101 1980 "Venezuela" "VEN" 9 11 1 NA 0.806315779685974 0 0.554853975772858 "1" "0" 0.5566 0.0352 NA 1.44561091647529 "2. Spanish"
"231" 101 1981 "Venezuela" "VEN" 9 12 1 NA 0.806315779685974 0 0.554853975772858 "1" "0" 0.5555 0.0338 NA 1.45394179489306 "2. Spanish"
"232" 101 1982 "Venezuela" "VEN" 9 13 1 NA 0.806315779685974 0 0.554853975772858 "1" "0" 0.5583 0.0343 NA 1.48335926832851 "2. Spanish"
"233" 101 1983 "Venezuela" "VEN" 9 14 1 NA 0.806315779685974 0 0.554853975772858 "1" "0" 0.5571 0.0335 NA 1.41561556814255 "2. Spanish"
"234" 101 1984 "Venezuela" "VEN" 9 15 1 NA 0.499431908130646 0 0.595363616943359 "1" "0" 0.5537 0.0326 NA 1.38118620159221 "2. Spanish"
"235" 101 1985 "Venezuela" "VEN" 9 16 1 NA 0.558310329914093 0 0.571895360946655 "1" "0" 0.5541 0.0314 NA 1.41573039115665 "2. Spanish"
"236" 101 1986 "Venezuela" "VEN" 9 17 1 NA 0.558310329914093 0 0.571895360946655 "1" "0" 0.5518 0.0335 NA 1.41606714347466 "2. Spanish"
"237" 101 1987 "Venezuela" "VEN" 9 18 1 NA 0.558310329914093 0 0.571895360946655 "1" "0" 0.5474 0.0346 NA 1.37770079849707 "2. Spanish"
"238" 101 1988 "Venezuela" "VEN" 9 19 1 NA 0.558310329914093 0 0.571895360946655 "1" "0" 0.5468 0.035 NA 1.44177223671782 "2. Spanish"
"239" 101 1989 "Venezuela" "VEN" 9 20 1 NA 0.456129819154739 53.9000015258789 0.648221433162689 "1" "0" 0.5396 0.0361 NA 1.15786412743685 "2. Spanish"
"240" 101 1990 "Venezuela" "VEN" 9 21 1 NA 0.456129819154739 53.9000015258789 0.648221433162689 "1" "0" 0.529 0.0348 NA 1.30058895811776 "2. Spanish"
"241" 101 1991 "Venezuela" "VEN" 9 22 1 NA 0.456129819154739 53.9000015258789 0.648221433162689 "1" "0" 0.5146 0.0338 NA 1.20883179157411 "2. Spanish"
"242" 101 1992 "Venezuela" "VEN" 8 23 1 NA 0.456129819154739 53.9000015258789 0.648221433162689 "1" "0" 0.4983 0.0336 NA 0.98660526680581 "2. Spanish"
"243" 101 1993 "Venezuela" "VEN" 8 24 1 NA 0.456129819154739 53.9000015258789 0.648221433162689 "1" "0" 0.479 0.0338 NA 0.954473503077029 "2. Spanish"
"244" 101 1994 "Venezuela" "VEN" 8 25 1 NA 0.33966937661171 0 0.750215768814087 "1" "0" 0.4643 0.0328 NA 0.961850573169989 "2. Spanish"
"245" 101 1995 "Venezuela" "VEN" 8 26 1 NA 0.33966937661171 0 0.750215768814087 "1" "0" 0.4549 0.0343 NA 1.09313161527405 "2. Spanish"
"246" 101 1996 "Venezuela" "VEN" 8 27 1 NA 0.33966937661171 0 0.750215768814087 "1" "0" 0.4491 0.0341 NA 1.30940466089646 "2. Spanish"
"247" 101 1997 "Venezuela" "VEN" 8 28 1 NA 0.33966937661171 0 0.750215768814087 "1" "0" 0.4407 0.0334 NA 1.21009168644742 "2. Spanish"
"248" 101 1998 "Venezuela" "VEN" 8 29 1 NA 0.33966937661171 0 0.750215768814087 "1" "0" 0.4278 0.0335 NA 1.37586740563582 "2. Spanish"
"249" 101 1999 "Venezuela" "VEN" 7 30 0.552244901657104 NA 0.319258779287338 51.9300003051758 0.801928162574768 "1" "0" 0.412 0.034 NA 0.953971342360165 "2. Spanish"
"250" 101 2000 "Venezuela" "VEN" 7 31 0.552244901657104 NA 0.319258779287338 51.9300003051758 0.801928162574768 "1" "0" 0.3953 0.035 NA 0.808110672226268 "2. Spanish"
"251" 101 2001 "Venezuela" "VEN" 6 32 0.764171540737152 NA 0.534814774990082 21.2000007629395 0.639634132385254 "1" "0" 0.3767 0.037 NA NA "2. Spanish"
"252" 101 2002 "Venezuela" "VEN" 6 33 0.764171540737152 NA 0.534814774990082 21.2000007629395 0.639634132385254 "1" "0" 0.3563 0.0389 NA NA "2. Spanish"
"253" 101 2003 "Venezuela" "VEN" 6 34 0.886134088039398 NA 0.407618373632431 28.1000003814697 0.639708042144775 "1" "0" 0.3417 0.0398 NA NA "2. Spanish"
"254" 101 2004 "Venezuela" "VEN" 6 35 0.886134088039398 NA 0.407618373632431 28.1000003814697 0.639708042144775 "1" "0" 0.3281 0.0401 NA NA "2. Spanish"
"255" 101 2005 "Venezuela" "VEN" 6 36 0.886134088039398 NA 0.407618373632431 28.1000003814697 0.639708042144775 "1" "0" 0.32 0.0393 NA NA "2. Spanish"
"261" 110 1997 "Guyana" "GUY" 6 5 0.851800560951233 NA 1 42 0.544711530208588 "1" "1" 0.5562 0.0594 NA 1.31393790871655 "5. British"
"262" 110 1998 "Guyana" "GUY" 6 6 0.898891985416412 NA 1 40.5999984741211 0.540865361690521 "1" "1" 0.5099 0.0567 NA 1.1847890131049 "5. British"
"263" 110 1999 "Guyana" "GUY" 6 7 0.898891985416412 NA 1 40.5999984741211 0.540865361690521 "1" "1" 0.4911 0.0548 NA 0.965604315638323 "5. British"
"264" 110 2000 "Guyana" "GUY" 6 8 0.898891985416412 NA 1 40.5999984741211 0.540865361690521 "1" "1" 0.4753 0.0558 NA 1.33637430071428 "5. British"
"265" 110 2001 "Guyana" "GUY" 6 9 0.898891985416412 NA 1 40.5999984741211 0.540865361690521 "1" "1" 0.4617 0.0577 NA NA "5. British"
"266" 110 2002 "Guyana" "GUY" 6 10 1 NA 0.764828324317932 46.8999977111816 0.561057686805725 "1" "1" 0.4475 0.0563 NA NA "5. British"
"267" 110 2003 "Guyana" "GUY" 6 11 1 NA 0.764828324317932 46.8999977111816 0.561057686805725 "1" "1" 0.4306 0.0593 NA NA "5. British"
"268" 110 2004 "Guyana" "GUY" 6 12 1 NA 0.764828324317932 46.8999977111816 0.561057686805725 "1" "1" 0.4251 0.0564 NA NA "5. British"
"269" 110 2005 "Guyana" "GUY" 6 13 1 NA 0.764828324317932 46.8999977111816 0.561057686805725 "1" "1" 0.4217 0.0603 NA NA "5. British"
"270" 110 2006 "Guyana" "GUY" 6 14 1 NA 0.764828324317932 46.8999977111816 0.561057686805725 "1" "1" 0.4268 0.0632 NA NA "5. British"
"271" 110 2007 "Guyana" "GUY" 6 15 1 NA 0.607609987258911 45.7000007629395 0.581249952316284 "1" "1" 0.4304 0.0681 NA NA "5. British"
"272" 110 2008 "Guyana" "GUY" 6 16 1 NA 0.607609987258911 45.7000007629395 0.581249952316284 "1" "1" 0.4225 0.0785 NA NA "5. British"
"273" 110 2009 "Guyana" "GUY" 6 17 1 NA 0.607609987258911 45.7000007629395 0.581249952316284 "1" "1" 0.394 0.1048 NA NA "5. British"
"279" 130 1984 "Ecuador" "ECU" 8 5 0.360000014305115 NA 0.215397924184799 0 0.927696108818054 "1" "0" 0.512 0.0538 NA 1.24856365347154 "2. Spanish"
"280" 130 1985 "Ecuador" "ECU" 8 6 0.3984375 0.151564612984657 0.264750808477402 0 0.860731542110443 "1" "0" 0.5085 0.0536 NA 1.21412234434654 "2. Spanish"
"281" 130 1986 "Ecuador" "ECU" 8 7 0.3984375 0.150300875306129 0.260266661643982 0 0.861837685108185 "1" "0" 0.5099 0.0525 NA 1.22014281144492 "2. Spanish"
"282" 130 1987 "Ecuador" "ECU" 8 8 0.330357134342194 NA 0.29401022195816 0 0.856610596179962 "1" "0" 0.5163 0.0513 NA 1.17538636155735 "2. Spanish"
"283" 130 1988 "Ecuador" "ECU" 9 9 0.330357134342194 NA 0.29401022195816 0 0.856610596179962 "1" "0" 0.5291 0.0536 NA 1.32513915208961 "2. Spanish"
"284" 130 1989 "Ecuador" "ECU" 9 10 0.375886529684067 NA 0.175925925374031 0 0.826827645301819 "1" "0" 0.5354 0.0581 NA 1.51105266139197 "2. Spanish"
"285" 130 1990 "Ecuador" "ECU" 9 11 0.375886529684067 NA 0.175925925374031 0 0.826827645301819 "1" "0" 0.531 0.0569 NA 1.27552814175508 "2. Spanish"
"286" 130 1991 "Ecuador" "ECU" 9 12 0.311930239200592 NA 0.252016454935074 0 0.87066513299942 "1" "0" 0.5143 0.0551 NA 1.0972193383761 "2. Spanish"
"287" 130 1992 "Ecuador" "ECU" 9 13 0.311930239200592 NA 0.252016454935074 0 0.87066513299942 "1" "0" 0.5034 0.0565 NA 1.21835915420045 "2. Spanish"
"288" 130 1993 "Ecuador" "ECU" 9 14 0.555555582046509 NA 0.200947999954224 0 0.86286735534668 "1" "0" 0.5064 0.0532 NA 0.961704640797074 "2. Spanish"
"289" 130 1994 "Ecuador" "ECU" 9 15 0.555555582046509 NA 0.200947999954224 0 0.86286735534668 "1" "0" 0.5087 0.0535 NA 1.28570499409823 "2. Spanish"
"290" 130 1995 "Ecuador" "ECU" 9 16 0.503750026226044 NA 0.140339657664299 0 0.842596471309662 "1" "0" 0.5139 0.0559 NA 1.30052303652334 "2. Spanish"
"291" 130 1996 "Ecuador" "ECU" 9 17 0.503750026226044 NA 0.140339657664299 0 0.842596471309662 "1" "0" 0.5178 0.0569 NA 1.21447425609128 "2. Spanish"
"292" 130 1997 "Ecuador" "ECU" 8 18 1 NA 0.245293885469437 0 0.811416506767273 "1" "0" 0.5171 0.058 NA 1.13982372341426 "2. Spanish"
"293" 130 1998 "Ecuador" "ECU" 9 19 1 NA 0.215755596756935 37.7799987792969 0.820110201835632 "1" "0" 0.5057 0.0567 NA 1.46146490540619 "2. Spanish"
"294" 130 1999 "Ecuador" "ECU" 9 20 1 NA 0.215755596756935 37.7799987792969 0.820110201835632 "1" "0" 0.4847 0.0546 NA 0.964342489169774 "2. Spanish"
"300" 130 2005 "Ecuador" "ECU" 6 5 0.625 NA 0.250446170568466 0 0.873758852481842 "1" "0" 0.4231 0.0575 NA NA "2. Spanish"
"301" 130 2006 "Ecuador" "ECU" 7 6 0.625 NA 0.250446170568466 0 0.873758852481842 "1" "0" 0.4112 0.0572 NA NA "2. Spanish"
"307" 135 1985 "Peru" "PER" 7 5 1 NA 0.521267116069794 52.7999992370605 0.598727524280548 "1" "0" 0.4814 0.0766 NA 1.04218040122247 "2. Spanish"
"308" 135 1986 "Peru" "PER" 7 6 1 NA 0.478982925415039 45.7999992370605 0.571027278900146 "1" "0" 0.4638 0.0742 NA 1.04496813306532 "2. Spanish"
"309" 135 1987 "Peru" "PER" 7 7 1 NA 0.478982925415039 45.7999992370605 0.571027278900146 "1" "0" 0.4473 0.078 NA 1.00609789336045 "2. Spanish"
"310" 135 1988 "Peru" "PER" 7 8 1 NA 0.478982925415039 45.7999992370605 0.571027278900146 "1" "0" 0.4265 0.0785 NA 1.03041027071266 "2. Spanish"
"311" 135 1989 "Peru" "PER" 7 9 1 NA 0.478982925415039 45.7999992370605 0.571027278900146 "1" "0" 0.4032 0.0752 NA 1.04746189402503 "2. Spanish"
"312" 135 1990 "Peru" "PER" 8 10 1 NA 0.478982925415039 45.7999992370605 0.571027278900146 "1" "0" 0.3848 0.0815 NA 0.582660940256509 "2. Spanish"
"313" 135 1991 "Peru" "PER" 8 11 0.54631382226944 NA 0.390495896339417 43.2999992370605 0.768218517303467 "1" "0" 0.3299 0.0796 NA 0.543519176652967 "2. Spanish"
"319" 135 2006 "Peru" "PER" 9 5 1 NA 0.215746030211449 58.629997253418 0.781612634658813 "1" "0" 0.6347 0.0946 NA NA "2. Spanish"
"320" 135 2007 "Peru" "PER" 9 6 1 NA 0.35572561621666 64.7699966430664 0.741876661777496 "1" "0" 0.6268 0.0929 NA NA "2. Spanish"
"321" 135 2008 "Peru" "PER" 9 7 1 NA 0.35572561621666 64.7699966430664 0.741876661777496 "1" "0" 0.6153 0.1047 NA NA "2. Spanish"
"322" 135 2009 "Peru" "PER" 9 8 1 NA 0.35572561621666 64.7699966430664 0.741876661777496 "1" "0" 0.6055 0.1242 NA NA "2. Spanish"
"328" 140 1990 "Brazil" "BRA" 8 5 0.574122786521912 NA 0.189965292811394 34.0999984741211 0.652509808540344 "1" "0" 0.6102 0.0494 NA 1.24022390453148 "7. Portuguese"
"329" 140 1991 "Brazil" "BRA" 8 6 0.293385416269302 NA 0.127660408616066 52.75 0.88243556022644 "1" "0" 0.6178 0.0481 NA 1.44872620612552 "7. Portuguese"
"330" 140 1992 "Brazil" "BRA" 8 7 0.293385416269302 NA 0.127660408616066 52.75 0.88243556022644 "1" "0" 0.6095 0.0467 NA 1.22935081647972 "7. Portuguese"
"331" 140 1993 "Brazil" "BRA" 8 8 0.293385416269302 NA 0.127660408616066 52.75 0.88243556022644 "1" "0" 0.5842 0.0451 NA 1.4129699531594 "7. Portuguese"
"332" 140 1994 "Brazil" "BRA" 8 9 0.294362246990204 NA 0.127660408616066 52.75 0.881706774234772 "1" "0" 0.5564 0.0455 NA 1.21150151772594 "7. Portuguese"
"333" 140 1995 "Brazil" "BRA" 8 10 0.340326935052872 NA 0.222168371081352 42.5 0.867244601249695 "1" "0" 0.545 0.0468 NA 1.20572597604053 "7. Portuguese"
"334" 140 1996 "Brazil" "BRA" 8 11 0.340326935052872 NA 0.222168371081352 42.5 0.867244601249695 "1" "0" 0.5363 0.0449 NA 1.4024343419612 "7. Portuguese"
"335" 140 1997 "Brazil" "BRA" 8 12 0.340326935052872 NA 0.222168371081352 42.5 0.867244601249695 "1" "0" 0.5305 0.0459 NA 1.36802672406766 "7. Portuguese"
"336" 140 1998 "Brazil" "BRA" 8 13 0.340326935052872 NA 0.222168371081352 42.5 0.867244601249695 "1" "0" 0.5238 0.0455 NA 1.37298437144043 "7. Portuguese"
"337" 140 1999 "Brazil" "BRA" 8 14 0.223268523812294 NA 0.297243714332581 41.189998626709 0.856696605682373 "1" "0" 0.5177 0.0458 NA 1.37111330972592 "7. Portuguese"
"338" 140 2000 "Brazil" "BRA" 8 15 0.223268523812294 NA 0.297243714332581 41.189998626709 0.856696605682373 "1" "0" 0.5106 0.0472 NA 1.44274783244432 "7. Portuguese"
"339" 140 2001 "Brazil" "BRA" 8 16 0.223268523812294 NA 0.297243714332581 41.189998626709 0.856696605682373 "1" "0" 0.4945 0.047 NA NA "7. Portuguese"
"340" 140 2002 "Brazil" "BRA" 8 17 0.223268523812294 NA 0.297243714332581 41.189998626709 0.856696605682373 "1" "0" 0.4857 0.0475 NA NA "7. Portuguese"
"341" 140 2003 "Brazil" "BRA" 8 18 0.284671455621719 0.117779746651649 0.20743815600872 50.7999992370605 0.883963763713837 "1" "0" 0.483 0.0484 NA NA "7. Portuguese"
"342" 140 2004 "Brazil" "BRA" 8 19 0.284671455621719 0.117779746651649 0.20743815600872 50.7999992370605 0.883963763713837 "1" "0" 0.4756 0.0496 NA NA "7. Portuguese"
"343" 140 2005 "Brazil" "BRA" 8 20 0.284671455621719 0.117779746651649 0.20743815600872 50.7999992370605 0.883963763713837 "1" "0" 0.4721 0.0515 NA NA "7. Portuguese"
"344" 140 2006 "Brazil" "BRA" 8 21 0.284671455621719 0.117779746651649 0.20743815600872 50.7999992370605 0.883963763713837 "1" "0" 0.4673 0.0532 NA NA "7. Portuguese"
"345" 140 2007 "Brazil" "BRA" 8 22 0.185004115104675 0.10448843985796 0.261239528656006 36.9000015258789 0.89726060628891 "1" "0" 0.448 0.0585 NA NA "7. Portuguese"
"346" 140 2008 "Brazil" "BRA" 8 23 0.185004115104675 0.10448843985796 0.261239528656006 36.9000015258789 0.89726060628891 "1" "0" 0.4233 0.0707 NA NA "7. Portuguese"
"347" 140 2009 "Brazil" "BRA" 8 24 0.185004115104675 0.10448843985796 0.261239528656006 36.9000015258789 0.89726060628891 "1" "0" 0.4025 0.09 NA NA "7. Portuguese"
"353" 145 1987 "Bolivia" "BOL" 9 5 0.399218946695328 NA 0.243856325745583 21.7299995422363 0.713495373725891 "1" "0" 0.5441 0.0779 NA 1.36814048887073 "2. Spanish"
"354" 145 1988 "Bolivia" "BOL" 9 6 0.399218946695328 NA 0.243856325745583 21.7299995422363 0.713495373725891 "1" "0" 0.5679 0.0755 NA 1.39504277159687 "2. Spanish"
"355" 145 1989 "Bolivia" "BOL" 9 7 0.399218946695328 NA 0.243856325745583 21.7299995422363 0.713495373725891 "1" "0" 0.5721 0.0726 NA 1.35477307635683 "2. Spanish"
"356" 145 1990 "Bolivia" "BOL" 9 8 0.502479672431946 NA 0.318351805210114 41.1399993896484 0.803149700164795 "1" "0" 0.5758 0.0683 NA 1.44594380187369 "2. Spanish"
"357" 145 1991 "Bolivia" "BOL" 9 9 0.502479672431946 NA 0.318351805210114 41.1399993896484 0.803149700164795 "1" "0" 0.5867 0.0692 NA 1.38946216117125 "2. Spanish"
"358" 145 1992 "Bolivia" "BOL" 9 10 0.502479672431946 NA 0.318351805210114 41.1399993896484 0.803149700164795 "1" "0" 0.5974 0.0688 NA 1.33131168801311 "2. Spanish"
"359" 145 1993 "Bolivia" "BOL" 9 11 0.502479672431946 NA 0.318351805210114 41.1399993896484 0.803149700164795 "1" "0" 0.6128 0.0702 NA 1.40557094086505 "2. Spanish"
"360" 145 1994 "Bolivia" "BOL" 9 12 0.505207479000092 NA 0.537101149559021 35.3800010681152 0.736434102058411 "1" "0" 0.6302 0.0681 NA 1.44112363595816 "2. Spanish"
"361" 145 1995 "Bolivia" "BOL" 9 13 0.505207479000092 NA 0.537101149559021 35.3800010681152 0.736434102058411 "1" "0" 0.6474 0.0694 NA 1.3975292609146 "2. Spanish"
"362" 145 1996 "Bolivia" "BOL" 9 14 0.505207479000092 NA 0.537101149559021 35.3800010681152 0.736434102058411 "1" "0" 0.6617 0.072 NA 1.37609388336695 "2. Spanish"
"363" 145 1997 "Bolivia" "BOL" 9 15 0.505207479000092 NA 0.537101149559021 35.3800010681152 0.736434102058411 "1" "0" 0.6639 0.0709 NA 1.47401727451341 "2. Spanish"
"364" 145 1998 "Bolivia" "BOL" 9 16 0.34529721736908 NA 0.383314102888107 39.7999992370605 0.819797277450562 "1" "0" 0.6607 0.0701 NA 1.48721952015957 "2. Spanish"
"365" 145 1999 "Bolivia" "BOL" 9 17 0.34529721736908 NA 0.383314102888107 39.7999992370605 0.819797277450562 "1" "0" 0.6471 0.0686 NA 1.43152584856357 "2. Spanish"
"366" 145 2000 "Bolivia" "BOL" 9 18 0.34529721736908 NA 0.383314102888107 39.7999992370605 0.819797277450562 "1" "0" 0.6249 0.0668 NA 1.46149057910216 "2. Spanish"
"367" 145 2001 "Bolivia" "BOL" 9 19 0.34529721736908 NA 0.383314102888107 39.7999992370605 0.819797277450562 "1" "0" 0.6017 0.067 NA NA "2. Spanish"
"368" 145 2002 "Bolivia" "BOL" 9 20 0.34529721736908 NA 0.383314102888107 39.7999992370605 0.819797277450562 "1" "0" 0.5876 0.0683 NA NA "2. Spanish"
"369" 145 2003 "Bolivia" "BOL" 8 21 1 NA 0.287750840187073 58.0999984741211 0.807555258274078 "1" "0" 0.581 0.0702 NA NA "2. Spanish"
